country_code,state_province,city,latitude,longitude,station_count,port_count,fast_station_count,fast_port_count,fast_station_share,fast_port_share,max_power_kw,median_power_kw,dc_fast_station_count,dc_ultra_station_count,has_fast_dc,has_ultra_dc,is_fast_dominant,dev_stage,log_station_count
CH,Schwyz,Arth,47.035683,8.579377,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,UNKNOWN,Landkreis Oldenburg,52.914564,8.4257,1,3,1,3,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,UNKNOWN,Villanueva de los Caballeros,41.773861,-5.311649,1,8,1,8,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
CA,Ontario,Cobourg,43.977959,-78.194698,1,2,1,2,1,1,350,350,1,1,1,1,FALSE,Mature,0.3010299956639812
IT,LU,Altopascio,43.81929,10.688204,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Castilla y León,Villalpando,41.82643266666667,-5.379413666666667,3,32,3,32,1,1,400,250,3,2,1,1,FALSE,Mature,0.6020599913279624
CA,QC,Scotstown,45.5252,-71.2777,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
FI,Uusimaa,Nurmijärvi,60.458239,24.822546,1,6,1,6,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Free State of Bavaria,Augsburg Lechhausen,48.39245,10.9171,1,2,1,2,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,Swindon,Lady Lane,51.594622,-1.80559,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
TR,İstanbul,Sultangazi,41.106341,28.872597,1,2,1,2,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
RO,Caras-Severin,Caransebes,45.421108,22.222462,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
NO,Akershus,HVAM,60.12652,11.34081,1,8,1,8,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
RU,UNKNOWN,Павлово,55.96545,43.06801,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
IQ,Erbil,Erbil,36.220781,43.990773,1,1,1,1,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
US,WA,Castle Rock,46.275576,-122.9109485,2,3,2,3,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
TR,UNKNOWN,Kınık,39.102668,27.280497,1,1,1,1,1,1,180,180,1,1,1,1,FALSE,Mature,0.3010299956639812
NO,Troms,TROMSDALEN,69.63979,18.96988,1,8,1,8,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
DE,UNKNOWN,Ergolding,48.56083,12.15424,1,10,1,10,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Alicante,Mutxamel,38.403349,-0.459332,1,2,1,2,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
PT,Azambuja,Aveiras de Cima,39.122126,-8.90847,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Thuringia,Greiz,50.65598,12.18678,1,4,1,4,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
GB,UNKNOWN,Killin,56.46542,-4.31862,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
CR,Cantón Heredia,Heredia,9.993297,-84.120715,1,1,1,1,1,1,80,80,1,0,1,0,FALSE,Mature,0.3010299956639812
BR,rio grande do sul,Porto Alegre,-29.971938,-51.17142,1,2,1,2,1,1,80,80,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Valencia,Paterna,39.529112,-0.4592715,2,6,2,6,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
IT,Friuli-Venezia Giulia,San Vito Al Tagliamento,45.926625,12.872134,1,4,1,4,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
GB,UNKNOWN,Budleigh Salterton,50.629359,-3.324321,1,1,1,1,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
TR,UNKNOWN,Şehitkamil,37.1012035,37.3181615,2,2,2,2,1,1,150,105,2,1,1,1,FALSE,Mature,0.4771212547196624
IE,Co. Wexford,Crosstown,52.35747,-6.453257,1,2,1,2,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
AU,Victoria,Cranbourne,-38.084896,145.278497,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
RU,Нижегородская область,Сергач,55.523418,45.457217,1,1,1,1,1,1,90,90,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,UNKNOWN,Ascoli Piceno,42.861739,13.592556,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
FR,Normandie,Vernon,49.0929355,1.469105,2,8,2,8,1,1,150,150,2,2,1,1,FALSE,Mature,0.4771212547196624
IT,IM,Camporosso,43.801876,7.631066,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,Texas,El Campo,29.174166,-96.278443,1,1,1,1,1,1,180,180,1,1,1,1,FALSE,Mature,0.3010299956639812
EG,مطروح,Alameen,30.676136999999997,29.301136,2,4,2,4,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
ES,Castile-La Mancha,Miguelturra,38.971996,-3.904481,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
NL,Drenthe,Hoogeveen,52.710549,6.517222,1,4,1,4,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,UNKNOWN,Beckton,51.5206,0.0686,1,4,1,4,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,IA,Humboldt,42.73133,-94.233641,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
SE,Skåne län,Hedeskoga,55.437991,13.790845,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
RU,UNKNOWN,Зеленодольск,55.85465025,48.6899555,4,4,3,3,0.75,0.75,120,75,3,0,1,0,FALSE,Mature,0.6989700043360189
RU,UNKNOWN,Березовский,56.869633,60.797182,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
PT,Leiria,Santa Catarina da Serra e Chainça,39.712681,-8.709438,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
NO,UNKNOWN,Norheimsund,60.372334,6.141234,1,10,1,10,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
TR,Aksu,Antalya,36.94736,30.8389,1,1,1,1,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
MA,UNKNOWN,Essaouira,31.496059,-9.75509,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Cuenca,Atalaya del Cañavate,39.538625,-2.255102,1,4,1,4,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
EE,Harju maakond,Laagri,59.3437035,24.619442,2,3,2,3,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
RU,Курская область,Поныри,52.299618,36.31181,1,1,1,1,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
NO,UNKNOWN,Kolbotn,59.805457,10.80685,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
SK,UNKNOWN,Unknown City,48.5712536,18.186547,5,13,4,11,0.8,0.8461538461538461,250,50,4,1,1,1,FALSE,Mature,0.7781512503836436
FR,Hautes-Alpes,Eygliers,44.674401,6.616893,1,2,1,2,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,Cymru / Wales,Haverfordwest,51.815008500000005,-4.96714,2,12,2,12,1,1,160,155,2,2,1,1,FALSE,Mature,0.4771212547196624
PT,Lisboa,Quinta dos Lirios,38.612877,-9.106673,2,8,2,8,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
DE,Kreis Dithmarschen,Fedderingen,54.283454,9.132171,1,5,1,5,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
PT,North,Vila de Prado,41.612966,-8.472171,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Bavaria,Weilheim,47.843374,11.142875,1,2,1,2,1,1,200,200,1,1,1,1,FALSE,Mature,0.3010299956639812
CO,Bogotá D.C,Bogotá D.C,4.677095,-74.086844,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,England,Mansfield,53.131763,-1.185846,4,8,3,7,0.75,0.875,50,50,3,0,1,0,FALSE,Mature,0.6989700043360189
US,CA,LaQuinta,33.70981,-116.28597,1,1,1,1,1,1,350,350,1,1,1,1,FALSE,Mature,0.3010299956639812
US,MI,Lapeer,43.027574,-83.31672475,4,5,4,5,1,1,125,50,4,0,1,0,FALSE,Mature,0.6989700043360189
CA,NS,Monastery,45.609831,-61.620724,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Granada,Huétor Tájar,37.18166,-4.057547,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,Wadebridge,West Hill,50.518693,-4.853686,1,2,1,2,1,1,75,75,1,0,1,0,FALSE,Mature,0.3010299956639812
IE,Co. Kildare,Sallins,53.246521,-6.664055,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
MY,Terengganu,Paka,4.646227333333333,102.80599733333334,3,4,3,4,1,1,180,180,3,2,1,1,FALSE,Mature,0.6020599913279624
ES,UNKNOWN,San Juan de Alicante,38.407773,-0.42431,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Saxony,Roßwein,51.06633,13.17986,1,3,1,3,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
ES,Toledo,Ontígola,39.968526,-3.546843,1,4,1,4,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,PA,Fort Littleton,40.052088,-77.960912,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,UNKNOWN,El Puig,39.580269,-0.275389,1,4,1,4,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
PT,Braga,Vila Verde,41.6495535,-8.4326825,2,4,2,4,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
IT,Veneto,Motta di Livenza,45.776216,12.607774,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
PL,Lubusz Voivodeship,Zielona Góra,51.936772,15.516846,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
UA,UNKNOWN,місто Дрогобич,49.352465,23.524072,1,1,1,1,1,1,90,90,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,England,Salford,53.484823,-2.3009626666666665,3,6,3,6,1,1,150,50,3,1,1,1,FALSE,Mature,0.6020599913279624
IT,RA,Russi,44.372427,12.035705,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
CA,NL,Roddickton,50.878893,-56.121930000000006,2,3,2,3,1,1,62.5,56.25,2,0,1,0,FALSE,Mature,0.4771212547196624
GB,Lincolnshire,Dunholme,53.3009,-0.465,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,UNKNOWN,La Codosera,39.209247,-7.165248,1,2,1,2,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
DK,Hovedstaden,AAKIRKEBY,55.076867,14.915392,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
IT,Veneto,Bibione,45.639907,13.054489,1,2,1,2,1,1,110,110,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,Occitanie,Narbonne,43.161802,2.982218,1,20,1,20,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
FR,Auvergne-Rhône-Alpes,Dracé,46.144579,4.768404,1,8,1,8,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
DE,Brandenburg,Beelitz,52.2370105,12.9714885,2,2,2,2,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
FR,UNKNOWN,Lambres-lez-Douai,50.348719,3.043385,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,RC,Palmi,38.368339,15.860077,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
NL,UNKNOWN,Eemshaven,53.457033,6.832215,1,1,1,1,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
UA,Вінницька область,Стрижавка,49.31320525,28.4857845,4,4,4,4,1,1,160,150,4,3,1,1,FALSE,Mature,0.6989700043360189
DE,Saxony,Werdau,50.73607,12.37346,1,4,1,4,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Baden-Württemberg,Rottweil,48.15678,8.63446,1,3,1,3,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
DE,UNKNOWN,Lichtenau (Westfalen),51.621183,8.88645,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,England,Wellington,52.689603,-2.491866,1,4,1,4,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Málaga,Vélez Málaga,36.736935,-4.102115,1,4,1,4,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,Veneto,Paese,45.685783,12.122164,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
KR,Gyeongsang,Gimcheon-si,36.1551,128.28075,1,8,1,8,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
CA,Québec,Ragueneau,49.071801,-68.477063,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
JP,UNKNOWN,米子市,35.44228,133.390137,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
KR,UNKNOWN,Daejeon,36.34076,127.38949,1,6,1,6,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
PT,UNKNOWN,Montemor-o-novo,38.646278,-8.200546,1,1,1,1,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
US,NJ,WASHINGTON,40.732601,-74.974339,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,Friuli Venezia Giulia,Amaro,46.368226,13.073097,1,8,1,8,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
ES,Castile and León,Béjar,40.388161,-5.751951,1,4,1,4,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,England,Worcestershire,52.336624,-2.060698,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Free State of Bavaria,Regensburg,48.999424,12.148953,1,4,1,4,1,1,300,300,1,1,1,1,FALSE,Mature,0.3010299956639812
GB,England,Ilkley,53.928936,-1.822646,2,3,2,3,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
GB,Hertfordshire,Flamstead,51.824932,-0.4327535,2,2,2,2,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
FR,Grand Est,Charleville-Mézières,49.740621,4.706333,1,10,1,10,1,1,300,300,1,1,1,1,FALSE,Mature,0.3010299956639812
US,MI,Pleasant Ridge,42.468891,-83.14105,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Hessen,Linden,50.537686,8.650693,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,UNKNOWN,Moeers,51.45622,6.63736,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
KR,Gangwon State,Pyeongchang-gun,37.6357565,128.5401665,2,17,2,17,1,1,250,250,2,2,1,1,FALSE,Mature,0.4771212547196624
AU,VIC,Healsville,-37.652392000000006,145.508648,2,8,2,8,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
TW,UNKNOWN,Hukou,24.859663,121.010602,2,6,2,6,1,1,250,250,2,2,1,1,FALSE,Mature,0.4771212547196624
US,IA,OTTUMWA,41.019495,-92.43992,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,WI,Random Lake,43.556997,-87.939633,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,Piemonte,Asti,44.9109185,8.23922,2,4,2,4,1,1,300,205,2,1,1,1,FALSE,Mature,0.4771212547196624
GB,UNKNOWN,Kyle,57.213723,-5.418547,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
CA,QC,MONT-TREMBLANT,46.17516,-74.60278,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,UNKNOWN,Bas Sasha,51.593271,10.558294,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
RO,Brasov,Rasnov,45.589701,25.456285,1,8,1,8,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
BR,Pará,Castanhal,-1.299531,-47.901513,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
PT,UNKNOWN,Melgaço,42.109689,-8.271085,1,2,1,2,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
PT,Lisboa,Vale Fetal,38.630419,-9.176787,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
CA,QC,Kazabazua,45.9557,-76.0236,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
BE,Flanders,Brecht,51.320884,4.585209,1,1,1,1,1,1,300,300,1,1,1,1,FALSE,Mature,0.3010299956639812
FR,Vendée,Brem sur Mer,46.602471,-1.829024,1,4,1,4,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Extremadura,Jerez de los Caballeros,38.320032,-6.778955,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,UNKNOWN,Peacehaven,50.791064,0.003009,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,FL,Viera,28.267234,-80.71843,1,12,1,12,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
FR,Auvergne-Rhône-Alpes,Ségny,46.294674,6.08,1,6,1,6,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
ES,Castilla y León,Arévalo,41.078472,-4.734484,1,6,1,6,1,1,400,400,1,1,1,1,FALSE,Mature,0.3010299956639812
AU,VIC,Werribee,-37.89976,144.665085,1,1,1,1,1,1,180,180,1,1,1,1,FALSE,Mature,0.3010299956639812
EE,Ida-Viru maakond,Jõhvi,59.357076500000005,27.435774,2,2,2,2,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
GB,England,King's Lynn,52.737478,0.415989,2,6,2,6,1,1,250,200,2,2,1,1,FALSE,Mature,0.4771212547196624
DE,Schleswig-Holstein,Schuby,54.519704,9.464187,1,2,1,2,1,1,350,350,1,1,1,1,FALSE,Mature,0.3010299956639812
AX,UNKNOWN,Mariehamn,60.100401,19.9435915,2,4,2,4,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
BY,Ashmyany District,Ashmyany District,54.440066,25.966102,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,Lombardy,Assago,45.408794,9.126992,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
US,NY,TANNERSVILLE,42.196035,-74.131107,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
MA,UNKNOWN,Safi,32.29653,-9.190623,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Tarragona,Les Borges Blanques,41.520052,0.867339,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,UNKNOWN,Castilleja de la Cuesta,37.385805,-6.046618,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
GB,UNKNOWN,Inveraray,56.228881,-5.075206,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,Edinburgh,Lasswade,55.895675,-3.097538,1,6,1,6,1,1,350,350,1,1,1,1,FALSE,Mature,0.3010299956639812
US,AL,La Fayette,32.898865,-85.401857,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
AU,NSW,Batemans Bay,-35.7087785,150.174295,2,3,2,3,1,1,75,62.5,2,0,1,0,FALSE,Mature,0.4771212547196624
AU,Vic,Yackandandah,-36.313777,146.838576,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,UNKNOWN,Nájera,42.415943,-2.718721,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
FI,Keski-Suomi,VIITASAARI,63.084421,25.862223,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
BG,Dimitrovgrad,Unknown City,42.05312,25.586461,1,1,1,1,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
UA,Волинська область,Луцьк,50.754374,25.360372,4,4,4,4,1,1,160,120,4,1,1,1,FALSE,Mature,0.6989700043360189
NO,Rogaland,Tau,59.065126,5.921035,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
PL,powiat jarosławski,Piaski,49.971644,23.036773,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,CA,Dutch Flat,39.187141,-120.832537,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
CH,zh,Egerkingen,47.326524,7.804809,1,10,1,10,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
PT,Lisboa,Agualva-Cacém,38.762982,-9.304765,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
AT,Lower Austria,Amstetten (Stadt),48.12261,14.88634,1,6,1,6,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Landkreis Bad Tölz-Wolfratshausen,Icking,47.926933,11.402957,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,Oregon,Tillamook,45.449674,-123.84267,1,1,1,1,1,1,62.5,62.5,1,0,1,0,FALSE,Mature,0.3010299956639812
TR,Niğde,Ulukışla,37.652774,34.701544,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
GB,England,Lower Village,51.592282,-1.80982,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,ID,Chubbuck,42.90954,-112.4651,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
RU,Ленинградская область,Бугры,60.06102,30.39423,1,1,1,1,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,Sicilia,Messina,38.198493,15.547171,1,1,1,1,1,1,300,300,1,1,1,1,FALSE,Mature,0.3010299956639812
UA,Черкаська область,Сміла,49.228669,31.865935,1,1,1,1,1,1,160,160,1,1,1,1,FALSE,Mature,0.3010299956639812
US,OH,Beaverdam,40.832697,-83.965987,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,VI,Rosà,45.734944,11.759564,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
SE,ÖSTERGÖTLAND,NORSHOLM,58.490753,15.951156,1,3,1,3,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
NO,UNKNOWN,Vestnes,62.622466,7.089419,1,8,1,8,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
BR,São Paulo,São José dos Campos,-23.179968,-45.84279,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,Auvergne-Rhône-Alpes,Valence,44.90436699999999,4.8814615,2,5,2,5,1,1,160,105,2,1,1,1,FALSE,Mature,0.4771212547196624
HU,UNKNOWN,Rétság,47.932177,19.138086,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,Auvergne-Rhône-Alpes,Dardilly,45.820313,4.76043,1,16,1,16,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
GB,UNKNOWN,Heckmondike,53.705551,-1.67707,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
CA,AB,Wetaskwiwin,52.973989,-113.390707,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
CA,ON,Rosseau,45.25523,-79.638985,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,CA,Hercules,38.010025,-122.272215,2,5,2,5,1,1,350,200,2,1,1,1,FALSE,Mature,0.4771212547196624
SE,Skåne län,Unknown City,55.60239475,13.60621725,4,20,3,18,0.75,0.9,250,85,3,1,1,1,FALSE,Mature,0.6989700043360189
IE,Co Longford,Longford,53.562243,-7.763038,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,UNKNOWN,Villalbilla,40.44696,-3.325675,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
RU,UNKNOWN,Татарск,55.23434,75.98656,1,1,1,1,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
FI,Central Finland,HANKASALMI,62.35802,26.57267,1,8,1,8,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
IT,Sona VR,Sona,45.439133,10.862439,1,5,1,5,1,1,400,400,1,1,1,1,FALSE,Mature,0.3010299956639812
BR,Maranhão,Alto Alegre do Maranhão,-4.2668610000000005,-44.427895500000005,2,2,2,2,1,1,160,155,2,2,1,1,FALSE,Mature,0.4771212547196624
MA,Souss-Massa ⵙⵓⵙⵙ-ⵎⴰⵙⵙⴰ سوس-ماسة,Agadir,30.406378,-9.534297,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,TX,Beasley,29.495263,-95.9113845,2,5,2,5,1,1,350,200,2,1,1,1,FALSE,Mature,0.4771212547196624
ES,València,Paterna,39.513558,-0.440825,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,UNKNOWN,Piana,42.238119,8.636412,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
ES,Alto Guadalentín,Alto Guadalentín,37.655043,-1.711512,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
RU,UNKNOWN,Сертолово,60.13784,30.215802,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
DE,Rheinland-Pfalz,Budenheim,50.022797,8.170255,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,KY,Russell Springs,37.056936,-85.069686,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,North Rhine-Westphalia,Lübbecke,52.30928,8.61618,1,3,1,3,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
NZ,UNKNOWN,Tekapo,-44.003416,170.476896,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,UNKNOWN,Bad Canstatt,48.814907,9.226338,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
CH,Switzerland,Signy,46.399448,6.205441,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
